V01,V02,V03,V04,V05,V06,V07,V08,V09,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,facility
Nebraska,2.80E+20,-9,Work Ethic Camp - McCook,2309 N Highway 83,-9,McCook,NE,69001,-9,Both males and females,Minimum/low,-9,None,State authority,-9,99,Actual data,49,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,Facility holds a small number of probationers; the majority of residents are held for the state DOC.,WORK ETHIC CAMP - MCCOOK
Nebraska,2.80E+20,-9,TECUMSEH STATE CORRECTIONAL INSTITUTION,2725 N Highway 50,-9,Tecumseh,NE,68450,-9,Males only,Maximum/close/high,-9,None,State authority,-9,923,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,TECUMSEH STATE CORRECTIONAL INSTITUTION
Nevada,2.90E+20,2.90E+20,NORTHERN NEVADA RESTITUTION CENTER,2595 E 2ND STREET,-9,RENO,NV,89502,-9,Males only,Other,Multi security level||,50% or more of the inmates,State authority,-9,96,Actual data,Not applicable,Actual data,No,||,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,NORTHERN NEVADA RESTITUTION CENTER
Nevada,2.90E+20,2.90E+20,NORTHERN NEVADA CORRECTIONAL CENTER,1721 E SNYDER AVE,-9,CARSON CITY,NV,89701,-9,Both males and females,Medium,-9,None,State authority,-9,1453,Actual data,13,Actual data,Yes,STEWART CONSERVATION CAMP||,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,NORTHERN NEVADA CORRECTIONAL CENTER
Nevada,2.90E+20,2.90E+20,STEWART CONSERVATION CAMP,1721 E SNYDER AVE,-9,CARSON CITY,NV,89702,-9,Males only,Minimum/low,-9,Less than 50% of the inmates,State authority,-9,353,Actual data,Not applicable,Actual data,No,||,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,STEWART CONSERVATION CAMP
Nevada,2.90E+20,2.90E+20,PIOCHE CONSERVATION CAMP,1 HARDTIMES ROAD,-9,PIOCHE,NV,89043,-9,Males only,Minimum/low,||,None,State authority,-9,169,Actual data,Not applicable,Actual data,No,||,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,PIOCHE CONSERVATION CAMP
Nevada,2.90E+20,2.90E+20,SOUTHERN DESERT CORRECTIONAL CENTER,20825 COLD CREEK ROAD,-9,INDIAN SPRINGS,NV,89070,-9,Males only,Other,Multi security level,None,State authority,-9,2034,Actual data,Not applicable,Actual data,Yes,"THREE LAKES VALLEY CORRECTIONAL CENTER, THREE LAKES VALLEY BOOT CAMP||",No,-9,Blank,Blank,No,Blank,Blank,-9,-9,SOUTHERN DESERT CORRECTIONAL CENTER
Nevada,2.90E+20,2.90E+20,THREE LAKES VALLY BOOT CAMP,20825 COLD CREEK ROAD,-9,INDIAN SPRINGS,NV,89070,-9,Males only,Minimum/low,-9,None,State authority,-9,58,Actual data,Not applicable,Actual data,No,||,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,THREE LAKES VALLY BOOT CAMP
Nevada,2.90E+20,2.90E+20,ELY CONSERVATION CAMP,HORSE & CATTLE CAMP ROAD,-9,ELY,NV,89301,9610,Males only,Minimum/low,||,None,State authority,-9,123,Actual data,Not applicable,Actual data,No,||,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,ELY CONSERVATION CAMP
Nevada,2.90E+20,2.90E+20,WELLS CONSERVATION CAMP,HC 67-50,-9,WELLS,NV,89835,-9,Males only,Minimum/low,||,None,State authority,-9,137,Actual data,Not applicable,Actual data,No,||,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,WELLS CONSERVATION CAMP
Nevada,2.90E+20,2.90E+20,HUMBOLDT CONSERVATION CAMP,8105 CONVERSATION ROAD,-9,WINNEMUCCA,NV,89446,-9,Males only,Minimum/low,||,None,State authority,-9,113,Actual data,Not applicable,Actual data,No,||,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,HUMBOLDT CONSERVATION CAMP
Nevada,2.90E+20,2.90E+20,JEAN CONSERVATION CAMP,3 PRISON ROAD,-9,JEAN,NV,89019,-9,Females only,Minimum/low,||,None,State authority,-9,Not applicable,Actual data,160,Actual data,No,||,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,JEAN CONSERVATION CAMP
Nevada,2.90E+20,2.90E+20,CARLIN CONSERVATION CAMP,124 SUZIE CREEK ROAD,-9,CARLIN,NV,89822,-9,Males only,Minimum/low,||,None,State authority,-9,127,Actual data,Not applicable,Actual data,No,||,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,CARLIN CONSERVATION CAMP
Nevada,2.90E+20,2.90E+20,ELY STATE PRISON,4569 NORTH STATE RT. 490,-9,ELY,NV,89301,-9,Males only,Maximum/close/high,-9,None,State authority,-9,1030,Actual data,Not applicable,Actual data,Yes,"ELY CONSERVATION CAMP, WELLS CORRECTIONAL CAMP, AND PIOCHE CORRECTIONAL CAMP.||",No,-9,Blank,Blank,No,Blank,Blank,-9,-9,ELY STATE PRISON
Nevada,2.90E+20,2.90E+20,TONOPAH CONSERVATION CAMP,100 CONVERSATION ROAD,-9,TONOPAH,NV,89049,-9,Males only,Minimum/low,||,None,State authority,-9,134,Actual data,Not applicable,Actual data,No,||,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,TONOPAH CONSERVATION CAMP
Nevada,2.90E+20,2.90E+20,LOVELOCK CORRECTIONAL CENTER,1200 PRISON ROAD,-9,LOVELOCK,NV,89419,-9,Males only,Other,Multi Custody,None,State authority,-9,1643,Actual data,Not applicable,Actual data,Yes,CARLIN CONSERVATION CAMP AND HUMBOLDT CONSERVATION CAMP||,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,LOVELOCK CORRECTIONAL CENTER
Nevada,2.90E+20,2.90E+20,WARM SPRINGS CORRECTIONAL CENTER,3301 E 5TH STREET,-9,CARSON CITY,NV,89701,-9,Males only,Minimum/low,||,None,State authority,-9,542,Actual data,Not applicable,Actual data,Yes,NORTHERN NEVADA RESTITUTION CENTER||,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,WARM SPRINGS CORRECTIONAL CENTER
Nevada,2.90E+20,2.90E+20,HIGH DESERT STATE PRISON,22010 COLD CREEK ROAD,-9,INDIAN SPRINGS,NV,89070,-9,Males only,Other,Multi security level,None,State authority,-9,3145,Actual data,Not applicable,Actual data,Yes,TONOPHA CONSERVATION CAMP AND CASA GRANDE TRANSITIONAL HOUSING||,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,HIGH DESERT STATE PRISON
Nevada,2.90E+20,2.90E+20,CASA GRANDE TRANSITIONAL HOUSING,3955 W RUSSELL ROAD,-9,LAS VEGAS,NV,89118,-9,Both males and females,Minimum/low,||,50% or more of the inmates,State authority,-9,210,Actual data,47,Actual data,No,||,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,CASA GRANDE TRANSITIONAL HOUSING
Nevada,2.90E+20,2.90E+20,THREE LAKES VALLEY CONSERVATION CAMP,20825 COLD CREEK ROAD,-9,INDIAN SPRINGS,NV,89070,-9,Males only,Minimum/low,||,None,State authority,-9,182,Actual data,Not applicable,Actual data,No,||,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,THREE LAKES VALLEY CONSERVATION CAMP
Nevada,2.98E+20,-9,FLORENCE MCCLURE WOMEN'S CORRECTIONAL CENTER,4370 SMILEY ROAD,-9,NORTH LAS VEGAS,NV,89115,-9,Females only,Other,Multi security level||,None,State authority,-9,Not applicable,Actual data,755,Actual data,Yes,JEAN CONSERVATION CAMP||,Yes,OPENING ADDITIONAL BEDS||,November,2012,No,Blank,Blank,"FORMERLY, SOUTHERN NEVADA WOMEN'S CORRECTIONAL CENTER","Formerly operated by CCA, now operated by NV DoC",FLORENCE MCCLURE WOMEN'S CORRECTIONAL CENTER
Nevada,2.98E+20,-9,Las Vegas Community Correctional Center - GEO Group,2901 INDUSTRIAL ROAD,-9,LAS VEGAS,NV,89109,-9,Both males and females,Other,Community corrections,50% or more of the inmates,Private contractor,Federal Bureau of Prisons and NV DOC,90,Estimated data,10,Estimated data,Blank,-9,Blank,-9,Blank,Blank,Blank,Blank,Blank,Facility holds primarily BOP inmates but also holds for NV DOC,Population counts are estimated based on RRC contract list; website states capacity is 124 beds.,LAS VEGAS COMMUNITY CORRECTIONAL CENTER - GEO GROUP
New Hampshire,3.00E+20,-9,NEW HAMPSHIRE STATE PRISON FOR MEN,281 NORTH STATE STREET,-9,CONCORD,NH,-9,-9,Males only,Other,Multi security level,None,State authority,-9,1439,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,Minimum/Medium/Maximum,-9,NEW HAMPSHIRE STATE PRISON FOR MEN
New Hampshire,3.00E+20,-9,CALUMET TRANSITIONAL HOUSING UNIT,126 LOWELL STREET,-9,MANCHESTER,NH,3104,-9,Males only,Medium,-9,50% or more of the inmates,State authority,-9,72,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,CALUMET TRANSITIONAL HOUSING UNIT
New Hampshire,3.00E+20,-9,SECURE PSYCHIATRIC UNIT,281 NORTH STATE STREET,-9,CONCORD,NH,3301,-9,Both males and females,Other,Multi Security Level,None,State authority,-9,57,Actual data,2,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,SECURE PSYCHIATRIC UNIT
New Hampshire,3.00E+20,-9,NEW HAMPSHIRE STATE PRISON FOR WOMEN,317 MAST ROAD,-9,GOFFSTOWN,NH,3045,-9,Females only,Medium,-9,None,State authority,-9,Not applicable,Actual data,122,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,NEW HAMPSHIRE STATE PRISON FOR WOMEN
New Hampshire,3.00E+20,-9,NORTHERN NEW HAMPSHIRE CORRECTIONAL FACILITY,138 EAST MILAN ROAD,-9,BERLIN,NH,3570,-9,Males only,Medium,-9,None,State authority,-9,624,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,NORTHERN NEW HAMPSHIRE CORRECTIONAL FACILITY
New Hampshire,3.00E+20,-9,SHEA FARM HOUSE,60 IRON WORKS ROAD,-9,CONCORD,NH,3302,-9,Females only,Medium,-9,50% or more of the inmates,State authority,-9,Not applicable,Actual data,41,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,SHEA FARM HOUSE
New Hampshire,3.00E+20,-9,NORTH END TRANSITIONAL HOUSING UNIT,281 NORTH STATE STREET,-9,CONCORD,NH,3301,-9,Males only,Medium,-9,50% or more of the inmates,State authority,-9,48,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,NORTH END TRANSITIONAL HOUSING UNIT
New Hampshire,3.00E+20,-9,CORRECTIONS TRANSITIONAL WORK UNIT,281 NORTH STATE STREET,-9,CONCORD,NH,3301,-9,Males only,Medium,-9,Less than 50% of the inmates,State authority,-9,156,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,CORRECTIONS TRANSITIONAL WORK UNIT
New Jersey,3.10E+20,-9,NEW JERSEY STATE PRISON,THIRD & FEDERAL STREETS,PO Box 861,Trenton,NJ,8625,-9,Males only,Maximum/close/high,-9,None,State authority,-9,1871,Actual data,Not applicable,Actual data,No,-9,Yes,-9,Blank,Blank,No,Blank,Blank,Item 7b: There were 34 females in this facility on 6/30/12;however during July alll females were relocated,-9,NEW JERSEY STATE PRISON
New Jersey,3.10E+20,-9,EAST JERSEY STATE PRISON,1100 Rahway Avenue,-9,Avenel,NJ,7001,-9,Males only,Maximum/close/high,-9,None,State authority,-9,1361,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,EAST JERSEY STATE PRISON
New Jersey,3.10E+20,-9,BAYSIDE STATE PRISON,4293 Route 47,-9,Leesburg,NJ,8327,-9,Males only,Medium,-9,None,State authority,-9,2198,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,BAYSIDE STATE PRISON
New Jersey,3.10E+20,-9,EDNA MAHAN CORRECTIONAL FACILITY FOR WOMEN,30 COUNTY ROUTE 513,PO BOX 4004,Clinton,NJ,8809,-9,Females only,Other,All security levels present at this facility,None,State authority,-9,Not applicable,Actual data,752,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,EDNA MAHAN CORRECTIONAL FACILITY FOR WOMEN
New Jersey,3.10E+20,3.10E+20,ADULT DIAGNOSTIC & TREATMENT CENTER,8 PRODUCTION WAY,-9,Avenel,NJ,7001,-9,Males only,Medium,-9,None,State authority,-9,640,Actual data,Not applicable,Actual data,Yes,Special Treatment Unit,No,-9,Blank,Blank,Yes,June,2013,-9,-9,ADULT DIAGNOSTIC & TREATMENT CENTER
New Jersey,3.10E+20,-9,GARDEN STATE YOUTH CORRECTIOAL FACILITY,HIGHBRIDGE ROAD,-9,YARDVILLE,NJ,8620,-9,Males only,Medium,-9,None,State authority,-9,1789,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,GARDEN STATE YOUTH CORRECTIOAL FACILITY
New Jersey,3.10E+20,-9,MOUNTAINVIEW YOUTH CORRECTIONAL FACILITY,31 Petticoat Lane,-9,Annandale,NJ,8801,-9,Males only,Medium,-9,None,State authority,-9,1013,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,MOUNTAINVIEW YOUTH CORRECTIONAL FACILITY
New Jersey,3.10E+20,-9,ALBERT WAGNER YOUTH CORRECTIONAL FACILITY,PO Box 500,-9,Bordentown,NJ,8505,-9,Males only,Medium,-9,None,State authority,-9,1022,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,ALBERT WAGNER YOUTH CORRECTIONAL FACILITY
New Jersey,3.10E+20,3.10E+20,MID-STATE CORRECTIONAL FACILITY,PO Box 866,-9,Wrightstown,NJ,8562,-9,Males only,Medium,-9,None,State authority,-9,694,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,MID-STATE CORRECTIONAL FACILITY
New Jersey,3.10E+20,3.10E+20,JONES FARM,721 Bear Tavern Road,-9,West Trenton,NJ,8625,-9,Males only,Minimum/low,-9,None,State authority,-9,280,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,JONES FARM
New Jersey,3.10E+20,-9,SOUTHERN STATE CORRECTIONAL FACILITY,4295 Route 47,-9,Delmont,NJ,8314,-9,Males only,Medium,-9,None,State authority,-9,2329,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,SOUTHERN STATE CORRECTIONAL FACILITY
New Jersey,3.10E+20,-9,NORTHERN STATE PRISON,168 FRONTAGE ROAD,-9,Newark,NJ,7114,-9,Males only,Medium,-9,None,State authority,-9,2458,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,NORTHERN STATE PRISON
New Jersey,3.10E+20,3.10E+20,CENTRAL RECEPTION & ASSIGNMENT FACILITY,STUYVESANT AVENUE,PO Box 7450,West Trenton,NJ,8628,-9,Males only,Medium,-9,None,State authority,-9,651,Actual data,Not applicable,Actual data,Yes,Jones Farm and Mid-State Correctional Facility,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,CENTRAL RECEPTION & ASSIGNMENT FACILITY
New Jersey,3.10E+20,-9,BAYSIDE STATE PRISON ANCORA UNIT,202 SPRING ROAD,P. O. BOX 597,HAMMONTON,NJ,8037,-9,Males only,Minimum/low,-9,None,State authority,-9,350,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,BAYSIDE STATE PRISON ANCORA UNIT
New Jersey,3.10E+20,-9,BAYSIDE STATE PRISON MINIMUM UNIT,P. O. BOX F2,-9,LEESBURG,NJ,8327,-9,Males only,Minimum/low,-9,None,State authority,-9,709,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,BAYSIDE STATE PRISON MINIMUM UNIT
New Jersey,3.10E+20,3.10E+20,SPECIAL TREATMENT UNIT,1491 RAHWAY AVENUE,-9,AVENEL,NJ,7001,-9,Males only,Medium,-9,Less than 50% of the inmates,State authority,-9,468,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,This is a civil commitment unit jointly administrated by NJ-DOC and NJ-Department of Human Services housing sexual violent predators.,-9,SPECIAL TREATMENT UNIT
New Jersey,3.10E+20,-9,SOUTH WOODS STATE PRISON,215 S BURLINGTON ROAD,-9,Bridgeton,NJ,8302,-9,Males only,Medium,-9,None,State authority,-9,3379,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,SOUTH WOODS STATE PRISON
New Jersey,3.10E+20,-9,"Central Medical Unit, 5th Floor Security Unit, St. Francis Medical Center",601 HAMILTON AVENUE,-9,TRENTON,NJ,8629,-9,Males only,Minimum/low,-9,None,State authority,-9,8,Estimated data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,Population count as of 6/30/2013.,Correctional Wing within the St. Francis Medical Center.,"CENTRAL MEDICAL UNIT, 5TH FLOOR SECURITY UNIT, ST. FRANCIS MEDICAL CENTER"
New Jersey,3.16E+20,3.16E+20,FORT DIX FCI,5756 HARTFORD & POINTVILLE RD,-9,FORT DIX,NJ,8640,-9,Males only,Minimum/low,-9,None,Federal Bureau of Prisons,-9,4231,Actual data,Not applicable,Actual data,Yes,Fort Dix-Camp,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,FORT DIX FCI
New Jersey,3.16E+20,3.16E+20,FORT DIX CAMP,5756 HARTFORD & POINTVILLE ROAD,-9,FORT DIX,NJ,8640,-9,Males only,Minimum/low,-9,None,Federal Bureau of Prisons,-9,434,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,FORT DIX CAMP
New Jersey,3.16E+20,3.16E+20,FAIRTON FCI,655 FAIRTON-MILLVILLE ROAD,-9,FAIRTON,NJ,8320,-9,Males only,Medium,-9,None,Federal Bureau of Prisons,-9,1405,Actual data,Not applicable,Actual data,Yes,Fairton-Camp,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,FAIRTON FCI
New Jersey,3.16E+20,3.16E+20,FAIRTON CAMP,655 FAIRTON-MILLVILLE ROAD,-9,FAIRTON,NJ,8320,-9,Males only,Minimum/low,-9,None,Federal Bureau of Prisons,-9,124,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,FAIRTON CAMP
New Jersey,3.18E+20,-9,BO ROBINSON EDUCATION & TRAINING CENTER,377 ENTERPRISE WAY,-9,Trenton,NJ,8638,-9,Both males and females,Minimum/low,-9,None,Private contractor,State and other populations,323,Actual data,80,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,BO ROBINSON EDUCATION & TRAINING CENTER
New Jersey,3.18E+20,-9,CLINTON HOUSE (NJAC),21 N CLINTON AVENUE,-9,Trenton,NJ,8609,-9,Males only,Minimum/low,-9,50% or more of the inmates,Private contractor,State,41,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,CLINTON HOUSE (NJAC)
New Jersey,3.18E+20,-9,FENWICK HOUSE (NJAC),369-371 MARKET STREET,-9,Patterson,NJ,7501,-9,Females only,Minimum/low,-9,Less than 50% of the inmates,Private contractor,State,Not applicable,Actual data,48,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,FENWICK HOUSE (NJAC)
New Jersey,3.18E+20,-9,FIELD HOUSE (VOA/N),45 LENOX AVENUE,-9,East Orange,NJ,7018,-9,Males only,Minimum/low,-9,50% or more of the inmates,Private contractor,State,30,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,FIELD HOUSE (VOA/N)
New Jersey,3.18E+20,-9,THE HARBOR (EHCA),300 Frelinghuysen Avenue,-9,Newark,NJ,7114,-9,Males only,Minimum/low,-9,Less than 50% of the inmates,Private contractor,State,251,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,THE HARBOR (EHCA)
New Jersey,3.18E+20,-9,HOPE HALL (VOA/DV),676 FAIRVIEW STREET,-9,Camden,NJ,8104,-9,Males only,Minimum/low,-9,Less than 50% of the inmates,Private contractor,State,167,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,HOPE HALL (VOA/DV)
New Jersey,3.18E+20,-9,KINTOCK NEWARK FEMALE TREATMENT,50 FENWICK STREET,-9,Newark,NJ,7114,-9,Females only,Minimum/low,-9,Less than 50% of the inmates,Private contractor,State,Not applicable,Actual data,27,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,KINTOCK NEWARK FEMALE TREATMENT
New Jersey,3.18E+20,-9,KINTOCK NEWARK MALE TREATMENT,50 Fenwick Street,-9,Newark,NJ,7114,-9,Males only,Minimum/low,-9,Less than 50% of the inmates,Private contractor,State,111,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,KINTOCK NEWARK MALE TREATMENT
New Jersey,3.18E+20,-9,KINTOCK MALE WORK RELEASE BLDG 1,50 Fenwick Street,-9,Newark,NJ,7114,-9,Males only,Minimum/low,-9,50% or more of the inmates,Private contractor,State,188,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,KINTOCK MALE WORK RELEASE BLDG 1
New Jersey,3.18E+20,-9,KINTOCK BRIDGETON I & II,4 S INDUSTRIAL BLVD,-9,Bridgeton,NJ,8302,-9,Males only,Minimum/low,-9,Less than 50% of the inmates,Private contractor,State and other populations,363,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,KINTOCK BRIDGETON I & II
New Jersey,3.18E+20,-9,TALBOT HALL (EHCA),100-140 LINCOLN HWY,-9,Kearny,NJ,7032,-9,Males only,Minimum/low,-9,None,Private contractor,State,489,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,TALBOT HALL (EHCA)
New Jersey,3.18E+20,-9,BALLINGTON HOUSE (VOA/N),421 WESTMINSTER AVENUE,-9,Elizabeth,NJ,7208,-9,Males only,Minimum/low,-9,50% or more of the inmates,Private contractor,State,30,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,BALLINGTON HOUSE (VOA/N)
New Jersey,3.18E+20,-9,TULLY HOUSE (ECHA),28 PEERLESS PLACE,-9,Newark,NJ,7114,-9,Males only,Minimum/low,-9,Less than 50% of the inmates,Private contractor,State,337,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,TULLY HOUSE (ECHA)
New Jersey,3.18E+20,-9,FLETCHER HOUSE (VOA/DV),517 PENN STREET,-9,Camden,NJ,8102,-9,Males only,Minimum/low,-9,50% or more of the inmates,Private contractor,State,83,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,FLETCHER HOUSE (VOA/DV)
New Jersey,3.18E+20,-9,GARRETT HOUSE-VOA/DV,509 COOPER STREET,-9,Camden,NJ,8102,-9,Females only,Minimum/low,-9,Less than 50% of the inmates,Private contractor,State,Not applicable,Actual data,48,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,GARRETT HOUSE-VOA/DV
New Mexico,3.20E+20,3.20E+20,CENTRAL NEW MEXICO CORRECTIONAL FACILITY LEVEL I,3201 Highway 314 SW,-9,Los Lunas,NM,87031,-9,Males only,Minimum/low,-9,Less than 50% of the inmates,State authority,-9,249,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,CENTRAL NEW MEXICO CORRECTIONAL FACILITY LEVEL I
New Mexico,3.20E+20,-9,ROSWELL CORRECTIONAL CENTER,578 W CHICKASAW ROAD,-9,HAGERMAN,NM,88232,-9,Males only,Minimum/low,-9,None,State authority,-9,338,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,ROSWELL CORRECTIONAL CENTER
New Mexico,3.20E+20,3.20E+20,CENTRAL NEW MEXICO CORRECTIONAL FACILITY,3201 HIGHWAY 314 S.W.,-9,LOS LUNAS,NM,87031,-9,Both males and females,Maximum/close/high,-9,None,State authority,-9,612,Actual data,2,Actual data,Yes,"CENTRAL NEW MEXICO CORRECTIONAL FACILITY LEVEL I, CENTRAL NEW MEXICO CORRECTIONAL FACILITY LEVEL I||",No,-9,Blank,Blank,No,Blank,Blank,"This facility is the Reception and Diaganostic unit as well as special  management housing for Medical, Mental Health and Geriatric inmates",-9,CENTRAL NEW MEXICO CORRECTIONAL FACILITY
New Mexico,3.20E+20,3.20E+20,CENTRAL NEW MEXICO CORRECTIONAL FACILITY LEVEL II,1525 MORRIS ROAD,-9,LOS LUNAS,NM,87031,-9,Males only,Minimum/low,-9,None,State authority,-9,280,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,CENTRAL NEW MEXICO CORRECTIONAL FACILITY LEVEL II
New Mexico,3.20E+20,3.20E+20,SOUTHERN NEW MEXICO CORRECTIONAL FACILITY,1983 JOE R. SILVA BLVD,-9,LAS CRUCES,NM,88004,-9,Males only,Maximum/close/high,-9,None,State authority,-9,460,Actual data,Not applicable,Actual data,Yes,Southern New Mexico Correctional Facility Level II,No,-9,Blank,Blank,No,Blank,Blank,This facility houses mutliple custody levels.,-9,SOUTHERN NEW MEXICO CORRECTIONAL FACILITY
New Mexico,3.20E+20,-9,WESTERN NEW MEXICO CORRRECTIONS FACILITY,-9,P.O. Drawer 250,Grants,NM,87020,-9,Both males and females,Medium,-9,None,State authority,-9,346,Actual data,36,Actual data,No,-9,Yes,Transfer the women inmates back to the NMWCF and bring more male inmates back to the facility. Not s,Blank,Blank,No,Blank,Blank,The Women are housed in a separate unit; designated as Western Women's Facility,-9,WESTERN NEW MEXICO CORRRECTIONS FACILITY
New Mexico,3.20E+20,-9,SPRINGER CORRECTIONAL CENTER,201 HIGHWAY 468,-9,SPRINGER,NM,87747,-9,Males only,Minimum/low,-9,None,State authority,-9,244,Actual data,Not applicable,Actual data,No,-9,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,SPRINGER CORRECTIONAL CENTER
New Mexico,3.20E+20,3.20E+20,SOUTHERN NEW MEXICO CORRECTIONAL FACILITY LEVEL II,1983 Joe R. Silva Boulevard,-9,Las Cruces,NM,88004,639,Males only,Minimum/low,-9,None,State authority,-9,281,Actual data,Not applicable,Actual data,Yes,Southern New Mexico Correctional Facility,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,SOUTHERN NEW MEXICO CORRECTIONAL FACILITY LEVEL II
New Mexico,3.20E+20,-9,PENITENTIARY OF NEW MEXICO LEVEL VI,P. O. Box 1059,-9,Santa Fe,NM,87504,1059,Males only,Super maximum,-9,None,State authority,-9,284,Actual data,Not applicable,Actual data,Yes,Penitentiary of New Mexico Level V|Penitentiary of New MExico Level II,No,-9,Blank,Blank,No,Blank,Blank,-9,-9,PENITENTIARY OF NEW MEXICO LEVEL VI
